image_filename,product_name,description,brand,color,size,price,season
니트_스웨터_0007.jpg,옴브레 스트라이프 니트,"자연스러운 옴브레 스트라이프 패턴이 돋보이는 니트입니다. 부드러운 촉감의 울 혼방 소재로 따뜻하며, 루즈한 핏으로 편안하게 착용하기 좋습니다.",마하그리드,브라운 그라데이션,"S, M, L",89000,"가을, 겨울"
니트_스웨터_0008.jpg,플라워 패턴 오버핏 니트,"큼지막한 플라워 패턴이 돋보이는 오버핏 니트입니다. 블랙 바탕에 핑크와 그린 컬러 조합이 유니크하며, 캐주얼하면서도 개성 있는 스타일을 연출합니다.",아트 블룸,블랙/핑크/그린,"S, M, L",98000,"가을, 겨울"
니트_스웨터_0009.jpg,베이직 브이넥 니트,"깔끔한 브이넥 디자인의 베이직 니트입니다. 부드러운 촉감의 니트 소재로 제작되어 착용감이 편안하며, 단품으로 입거나 셔츠와 레이어드하여 활용하기 좋습니다.",스윗 베이직,핑크,"S, M",55000,사계절
니트_스웨터_0010.jpg,골지 오버핏 라운드넥 니트,"도톰한 골지 조직의 오버핏 라운드넥 니트입니다. 부드러운 울 혼방 소재로 따뜻하며, 넉넉한 핏으로 편안하게 착용하기 좋습니다.",코지 오버핏,라이트 그레이,"M, L",75000,"가을, 겨울"
니트_스웨터_0011.jpg,오버핏 골지 라운드넥 니트,"도톰한 골지 조직의 오버핏 라운드넥 니트입니다. 부드러운 촉감의 니트 소재로 따뜻하며, 넉넉한 핏으로 편안하게 착용하기 좋습니다.",코지 오버핏,블랙,"M, L",75000,"가을, 겨울"
니트_스웨터_0012.jpg,헨리넥 골지 니트 스웨터,"베이직한 디자인의 헨리넥 골지 니트 스웨터입니다. 부드러운 니트 소재로 편안하며, 단품으로 입거나 셔츠와 레이어드하여 활용하기 좋습니다.",젠틀 코튼,네이비,"M, L",68000,"가을, 겨울"
니트_스웨터_0013.jpg,케이블 브이넥 니트 스웨터,"클래식한 케이블 짜임의 브이넥 니트 스웨터입니다. 랄프로렌 로고 자수가 포인트이며, 단정하면서도 세련된 스타일을 연출하기 좋습니다.",랄프로렌,아이보리,"S, M, L",159000,사계절
니트_스웨터_0014.jpg,토끼 그래픽 라운드넥 니트,"귀여운 토끼 그래픽과 로고 자수가 돋보이는 라운드넥 니트입니다. 부드러운 울 혼방 소재로 따뜻하며, 캐주얼하면서도 유니크한 스타일을 연출합니다.",가니,그레이,"S, M, L",280000,"가을, 겨울"
니트_스웨터_0015.jpg,플라워 자수 가디건 세트,"작은 플라워 자수 디테일이 돋보이는 가디건과 이너 세트입니다. 부드러운 니트 소재로 편안하며, 여리여리하면서도 로맨틱한 스타일을 연출하기 좋습니다.",로맨틱 무드,아이보리,"S, M, L",110000,"봄, 가을"
니트_스웨터_0016.jpg,헨리넥 골지 니트 스웨터 (카키),"베이직한 디자인의 헨리넥 골지 니트 스웨터입니다. 부드러운 니트 소재로 편안하며, 트렌디한 카키 컬러가 특징입니다.",젠틀 코튼,카키,"M, L",68000,"가을, 겨울"
니트_스웨터_0017.jpg,고양이 그래픽 라운드넥 니트,"다양한 고양이 그래픽이 유니크한 라운드넥 니트입니다. 루즈한 핏으로 편안하게 착용하기 좋으며, 귀여우면서도 개성 있는 스타일을 연출합니다.",루디 이모션,블랙,"S, M, L",85000,"가을, 겨울"
니트_스웨터_0018.jpg,케이블 라운드넥 니트 (레드),"클래식한 케이블 짜임의 라운드넥 니트입니다. 비비드한 레드 컬러가 포인트이며, 단정하면서도 화사한 스타일을 연출하기 좋습니다.",빈티지 클래식,레드,"S, M",62000,"가을, 겨울"
니트_스웨터_0019.jpg,오버핏 골지 라운드넥 니트 (차콜),"도톰한 골지 조직의 오버핏 라운드넥 니트입니다. 부드러운 촉감의 니트 소재로 따뜻하며, 넉넉한 핏으로 편안하게 착용하기 좋습니다.",코지 오버핏,차콜 그레이,"M, L",75000,"가을, 겨울"
니트_스웨터_0020.jpg,모헤어 스트라이프 헨리넥 니트,"모헤어 혼방 소재로 부드럽고 따뜻한 스트라이프 헨리넥 니트입니다. 브라운과 스카이 블루 컬러 조합이 유니크하며, 빈티지하면서도 캐주얼한 느낌을 줍니다.",레트로 스트라이프,브라운/블루 스트라이프,"S, M, L",98000,"가을, 겨울"
니트_스웨터_0021.jpg,베이직 라운드넥 니트 스웨터,"깔끔한 디자인의 라운드넥 니트 스웨터입니다. 부드러운 촉감의 니트 소재로 제작되어 착용감이 편안하며, 데일리룩에 매치하기 좋은 기본 아이템입니다.",심플 스탠다드,아이보리,"S, M, L",59000,사계절
니트_스웨터_0022.jpg,오버핏 브이넥 울 니트,"도톰한 울 혼방 소재의 오버핏 브이넥 니트입니다. 넉넉한 핏으로 편안하게 착용하기 좋으며, 셔츠나 티셔츠와 레이어드하여 다양한 스타일을 연출하기 좋습니다.",코지 오버핏,차콜 그레이,"M, L",89000,"가을, 겨울"
니트_스웨터_0023.jpg,부클 라운드넥 니트,"독특한 부클 텍스처가 돋보이는 라운드넥 니트입니다. 부드럽고 포근한 착용감을 선사하며, 루즈한 핏으로 캐주얼하면서도 따뜻한 느낌을 줍니다.",윈터 부클,다크 브라운,"S, M, L",82000,"가을, 겨울"
니트_스웨터_0024.jpg,노르딕 패턴 집업 가디건,"노르딕 패턴이 돋보이는 집업 가디건입니다. 도톰한 니트 소재로 보온성이 뛰어나며, 집업 디자인으로 편안하게 착용할 수 있습니다. 겨울철 아우터 또는 이너로 좋습니다.",윈터 빌리지,블랙,"S, M, L",128000,겨울
니트_스웨터_0025.jpg,스트라이프 루즈핏 니트,"얇은 스트라이프 패턴의 루즈핏 니트입니다. 부드러운 촉감의 니트 소재로 제작되어 착용감이 편안하며, 데일리룩에 캐주얼한 무드를 더해줍니다.",데일리 스트라이프,그레이 스트라이프,"S, M, L",69000,사계절
니트_스웨터_0026.jpg,하프 집업 골지 니트 스웨터,"도톰한 골지 짜임의 하프 집업 니트 스웨터입니다. 스탠드넥 디자인으로 보온성을 높였으며, 셔츠와 레이어드하여 클래식하면서도 세련된 룩을 연출하기 좋습니다.",클래식 무드,아이보리,"S, M",115000,"가을, 겨울"
니트_스웨터_0027.jpg,네이티브 패턴 집업 가디건,"네이티브 아메리칸 패턴이 유니크한 집업 가디건입니다. 도톰한 울 혼방 소재로 보온성이 뛰어나며, 쇼트한 기장감과 투 포켓 디테일이 특징입니다.",랄프로렌,네이비,"M, L",349000,"가을, 겨울"
니트_스웨터_0028.jpg,베이직 라운드넥 니트 (아이보리),"부드러운 울 혼방 소재의 베이직 라운드넥 니트입니다. 깔끔한 디자인과 다양한 컬러로 출시되어 데일리 아이템으로 활용도가 높으며, 편안한 착용감을 제공합니다.",코텔,아이보리,"M, L",79000,"가을, 겨울"
니트_스웨터_0029.jpg,노르딕 스노우 패턴 니트,"눈꽃송이(노르딕) 패턴이 돋보이는 라운드넥 니트입니다. 헤어리한 울 혼방 소재로 따뜻하며, 겨울철 캐주얼룩에 포근한 포인트를 주기 좋습니다.",윈터 나잇,네이비,"M, L",95000,겨울
니트_스웨터_0030.jpg,니트 후드 집업,"도톰한 니트 소재로 제작된 후드 집업입니다. 옐로우와 블루 컬러 배색이 발랄한 느낌을 주며, 레터링과 숫자 패치 디테일이 스포티한 무드를 더해줍니다.",하이틴 클럽,옐로우/블루,"S, M, L",138000,"가을, 겨울"
니트_스웨터_0031.jpg,로고 자수 라운드넥 니트,"가슴 부분에 작은 로고 자수가 포인트인 라운드넥 니트입니다. 베이직한 디자인으로 데일리룩에 활용하기 좋으며, 티셔츠와 레이어드하여 캐주얼하게 연출하기 좋습니다.",빈티지 위크,그레이,"S, M, L",65000,사계절
니트_스웨터_0032.jpg,베이직 라운드넥 울 니트,"부드러운 울 혼방 소재의 베이직 라운드넥 니트입니다. 깔끔한 디자인으로 다양한 스타일에 매치하기 좋으며, 포근하고 따뜻한 착용감을 제공합니다.",프라이빗 라벨,다크 브라운,"M, L",78000,"가을, 겨울"
니트_스웨터_0033.jpg,오버핏 브이넥 니트 (그레이),"루즈한 핏의 브이넥 니트로, 셔츠와 레이어드하여 단정하면서도 캐주얼한 느낌을 연출하기 좋습니다. 부드러운 소재로 편안한 착용감을 제공합니다.",데일리 무드,그레이,"S, M, L",72000,"가을, 겨울"
니트_스웨터_0034.jpg,부드러운 크롭 라운드넥 니트,"부드러운 촉감의 크롭 기장 라운드넥 니트입니다. 파스텔톤 퍼플 컬러가 사랑스러운 느낌을 주며, 스커트나 하이웨이스트 팬츠와 매치하여 트렌디한 룩을 연출하기 좋습니다.",스윗 크롭,라이트 퍼플,"S, M, L",68000,"봄, 가을"
니트_스웨터_0035.jpg,오버핏 라운드넥 니트 (핑크),"부드러운 울 혼방 소재의 오버핏 라운드넥 니트입니다. 화사한 핑크 컬러와 넉넉한 핏이 사랑스러운 느낌을 주며, 스카프와 매치하여 포근한 데일리룩을 완성합니다.",포근 데일리,핑크,"S, M, L",85000,"가을, 겨울"
니트_스웨터_0036.jpg,베이직 브이넥 니트 (브라운),"깔끔한 브이넥 디자인의 베이직 니트입니다. 부드러운 촉감의 니트 소재로 제작되어 착용감이 편안하며, 단품으로 입거나 셔츠와 레이어드하여 활용하기 좋습니다.",로지 니트,브라운,"M, L",55000,사계절
니트_스웨터_0037.jpg,라운드넥 울 니트 5종,"울 혼방 소재의 베이직 라운드넥 니트 5종 세트입니다. 다양한 컬러로 구성되어 활용도가 높으며, 깔끔한 디자인으로 데일리 아이템으로 좋습니다.",톤온톤 니트,"네이비, 라이트 그레이 등","M, L",69000,"가을, 겨울"
니트_스웨터_0038.jpg,로고 자수 라운드넥 니트 (블루),"가슴 부분에 로고 자수가 포인트인 라운드넥 니트입니다. 비비드한 블루 컬러가 돋보이며, 셔츠와 레이어드하여 캐주얼하면서도 개성 있는 룩을 연출하기 좋습니다.",라이브 스튜디오,블루,"S, M, L",78000,"봄, 가을"
니트_스웨터_0039.jpg,노르딕 패턴 라운드넥 니트,"북유럽 감성의 노르딕 패턴이 돋보이는 라운드넥 니트입니다. 부드러운 울 혼방 소재로 따뜻하며, 겨울철 캐주얼룩에 포근한 포인트를 주기 좋습니다.",스노우 패턴,아이보리,"S, M, L",92000,겨울
니트_스웨터_0040.jpg,부드러운 라운드넥 니트 (화이트),"부드러운 촉감의 라운드넥 니트입니다. 깔끔한 화이트 컬러와 루즈한 핏이 여리여리한 느낌을 주며, 다양한 하의와 매치하여 데일리룩에 활용하기 좋습니다.",소프트 터치,화이트,"S, M, L",62000,"가을, 겨울"
니트_스웨터_0041.jpg,케이블 라운드넥 니트 (네이비),"클래식한 케이블 짜임이 돋보이는 라운드넥 니트입니다. 도톰한 면 혼방 소재로 제작되어 탄탄하며, 셔츠와 레이어드하여 프레피룩을 연출하기 좋습니다.",르망 세컨드,네이비,"M, L",89000,"가을, 겨울"
니트_스웨터_0042.jpg,울 카라넥 니트 스웨터,"부드러운 울 혼방 소재의 카라넥 니트 스웨터입니다. 왼쪽 가슴의 로고 브로치 장식이 고급스러운 포인트를 주며, 단정하면서도 세련된 스타일을 연출합니다.",르 캐시미어,그레이,"S, M",178000,"가을, 겨울"
니트_스웨터_0043.jpg,부클 니트 후드,"푹신하고 부드러운 부클 소재로 제작된 니트 후드입니다. 캥거루 포켓과 로고 자수 디테일이 귀여운 포인트를 주며, 포근하고 편안한 착용감을 제공합니다.",럭키 플리스,아이보리,"S, M, L",95000,"가을, 겨울"
니트_스웨터_0044.jpg,와플 니트 스웨터,"탄탄한 와플 조직으로 짜인 라운드넥 니트 스웨터입니다. 넉넉한 핏과 소매, 밑단 시보리가 안정적인 실루엣을 잡아주며, 캐주얼한 데일리룩에 좋습니다.",헤비 니트,카키,"M, L",115000,"가을, 겨울"
니트_스웨터_0045.jpg,스트라이프 울 니트 스웨터,"네이비와 아이보리 컬러의 스트라이프 패턴이 돋보이는 울 니트입니다. 헤어리한 텍스처와 도톰한 두께감으로 보온성이 뛰어나며, 캐주얼룩에 포인트를 주기 좋습니다.",어텀 브리즈,네이비 스트라이프,"M, L",138000,"가을, 겨울"
니트_스웨터_0046.jpg,헤비 울 라운드넥 니트,"도톰하고 거친 질감의 헤비 울 니트입니다. 래글런 소매 디자인과 오렌지 컬러가 빈티지한 무드를 연출하며, 뛰어난 보온성으로 한겨울에도 따뜻합니다.",빈티지 울,오렌지,"M, L",159000,겨울
니트_스웨터_0047.jpg,터틀넥 컷아웃 슬림핏 니트,"어깨 부분이 컷아웃된 유니크한 디자인의 터틀넥 니트입니다. 몸에 슬림하게 핏되어 날씬한 실루엣을 연출하며, 썸홀 디테일로 트렌디한 느낌을 더했습니다.",엣지 시크,화이트,"S, M, L",68000,"봄, 가을, 겨울"
니트_스웨터_0048.jpg,스트라이프 라운드넥 니트 (베이지),베이지 바탕에 네이비 스트라이프 패턴이 들어간 라운드넥 니트입니다. 깔끔한 디자인과 적당한 두께감으로 간절기에 단독으로 입거나 레이어드하기 좋습니다.,모던 스트라이프,베이지,"S, M, L",72000,"봄, 가을"
니트_스웨터_0049.jpg,베이직 브이넥 울 니트,"부드러운 파인 울 소재로 제작된 베이직 브이넥 니트입니다. 얇고 가벼워 착용감이 좋으며, 셔츠와 레이어드하여 댄디하거나 포멀한 룩을 연출하기 좋습니다.",브랜머 인더스트리,그레이,"M, L",65000,사계절
니트_스웨터_0050.jpg,리 로고 스트라이프 브이넥 니트,"굵은 스트라이프 패턴과 리(Lee) 로고 자수가 돋보이는 브이넥 니트입니다. 넉넉한 핏과 도톰한 두께감으로 포근하며, 캐주얼하고 발랄한 스타일을 연출합니다.",리,블랙/아이보리,"S, M",99000,"가을, 겨울"
니트_스웨터_0051.jpg,메쉬 니트 후드,"펀칭 디테일이 전체적으로 들어간 메쉬 니트 후드입니다. 통기성이 좋아 여름철에도 시원하게 착용할 수 있으며, 티셔츠나 비키니 위에 레이어드하여 스타일리시한 룩을 연출하기 좋습니다.",쿨 니트,네이비,"S, M, L",75000,"여름, 봄"
니트_스웨터_0052.jpg,모헤어 브이넥 오버핏 니트,"헤어리한 텍스처가 돋보이는 모헤어 혼방 브이넥 니트입니다. 넉넉한 오버핏과 벌룬 소매 디자인이 여리여리한 실루엣을 연출하며, 포근하고 따뜻한 착용감을 제공합니다.",에어리 터치,블랙,"S, M, L",128000,"가을, 겨울"
니트_스웨터_0053.jpg,그래픽 메쉬 니트 스웨터,"성글게 짜인 메쉬 니트 소재에 그래픽 레터링을 스프레이로 뿌린 듯한 디자인이 유니크합니다. 오버핏으로 제작되어 스트릿 무드를 연출하기 좋으며, 이너와 레이어드하여 개성을 표현할 수 있습니다.",필루미네이트,오렌지,"M, L",89000,"봄, 가을"
니트_스웨터_0054.jpg,오프숄더 부클 니트 스웨터,"어깨 라인을 드러내는 넓은 오프숄더 디자인의 니트입니다. 푹신한 부클 소재로 제작되어 매우 부드럽고 따뜻하며, 여성스러우면서도 포근한 룩을 연출합니다.",소프트 윈터,그레이,"S, M, L",92000,"가을, 겨울"
니트_스웨터_0055.jpg,와플 라운드넥 니트 스웨터,"탄탄한 와플 조직으로 짜인 라운드넥 니트입니다. 버건디 컬러가 세련된 느낌을 주며, 적당한 두께감으로 간절기 데일리룩이나 이너로 활용하기 좋습니다.",어센틱,버건디,"M, L",78000,"가을, 겨울"
니트_스웨터_0056.jpg,베이직 울 라운드넥 니트,"부드러운 울 혼방 소재의 베이직 라운드넥 니트입니다. 오트밀 멜란지 컬러가 따뜻하고 부드러운 느낌을 주며, 어떤 룩에나 잘 어울리는 기본 아이템입니다.",에센셜 울,오트밀,"S, M, L",69000,"가을, 겨울"
니트_스웨터_0057.jpg,골지 집업 가디건,"세로 골지 짜임이 돋보이는 집업 가디건입니다. 투웨이 지퍼로 다양한 스타일을 연출할 수 있으며, 넉넉한 핏으로 간절기 아우터로 활용하기 좋습니다.",모던 집업,브라운,"M, L",115000,"봄, 가을"
니트_스웨터_0058.jpg,워시드 골지 오버핏 니트,"빈티지한 워싱 처리가 돋보이는 골지 니트입니다. 벌룬 소매 디자인과 넉넉한 오버핏이 특징이며, 유니크하면서도 편안한 스트릿룩을 연출하기 좋습니다.",랩12,차콜,"S, M, L",108000,"가을, 겨울"
니트_스웨터_0059.jpg,멜란지 라운드넥 니트,"다양한 색상의 원사가 섞인 멜란지 니트입니다. 부드러운 촉감과 따뜻한 오트밀 컬러가 포근한 느낌을 주며, 데일리룩으로 편안하게 입기 좋습니다.",수아레,오트밀,"M, L",82000,"가을, 겨울"
니트_스웨터_0060.jpg,케이블 니트 스웨터,"클래식한 케이블 짜임의 라운드넥 니트입니다. 도톰한 두께감으로 보온성이 뛰어나며, 네이비와 아이보리 등 기본 컬러로 구성되어 프레피룩이나 캐주얼룩에 활용하기 좋습니다.",유니폼 브릿지,"네이비, 아이보리","S, M, L",129000,겨울
데님팬츠_0001.jpg,와이드핏 흑청 데님 팬츠,"넉넉한 와이드핏의 흑청 데님 팬츠입니다. 자연스러운 워싱 디테일이 멋스러우며, 어떤 상의와도 잘 어울려 데일리룩에 활용하기 좋습니다.",모던 옴므,차콜 그레이,"M, L",78000,사계절
데님팬츠_0002.jpg,벌룬핏 워싱 데님 팬츠,"넉넉한 벌룬핏의 워싱 데님 팬츠입니다. 허리 부분은 밴딩으로 편안하며, 사이드 포켓과 스티치 디테일이 캐주얼한 무드를 더해줍니다.",스트릿 무드,블랙 워싱,"S, M, L",92000,사계절
데님팬츠_0003.jpg,다크 인디고 와이드 데님 팬츠,"깊은 인디고 컬러의 와이드 데님 팬츠입니다. 미니멀한 디자인으로 다양한 스타일에 매치하기 좋으며, 깔끔하고 단정한 느낌을 연출합니다.",시크 데님,다크 인디고,"S, M, L",85000,사계절
데님팬츠_0004.jpg,그래픽 벌룬핏 데님 팬츠,"백 포켓과 사이드에 유니크한 그래픽 자수가 포인트인 벌룬핏 데님 팬츠입니다. 넉넉한 핏으로 편안하며, 개성 있는 스트릿룩을 연출하기 좋습니다.",힙스터 데님,블랙,"S, M, L",98000,사계절
데님팬츠_0005.jpg,빈티지 워싱 벌룬핏 데님 팬츠,"빈티지한 워싱 디테일이 돋보이는 벌룬핏 데님 팬츠입니다. 넉넉한 실루엣과 밑단 스트링으로 다양한 스타일링이 가능하며, 캐주얼하고 자유로운 느낌을 줍니다.",레트로 데님,빈티지 블루,"S, M, L",89000,사계절
데님팬츠_0006.jpg,와이드 카펜터 데님 팬츠,"사이드에 카펜터 디테일이 더해진 와이드핏 데님 팬츠입니다. 빈티지한 워싱과 넉넉한 실루엣이 워크웨어 무드를 연출하며, 캐주얼한 데일리룩에 좋습니다.",워크웨어 데님,빈티지 블루,"M, L",95000,사계절
데님팬츠_0007.jpg,패치워크 와이드 데님 팬츠,"무릎 부분에 패치워크 디테일이 돋보이는 와이드 데님 팬츠입니다. 밝은 인디고 컬러와 넉넉한 핏이 시원하고 캐주얼한 느낌을 주며, 편안한 착용감을 제공합니다.",유틸리티 데님,라이트 인디고,"S, M, L",99000,사계절
데님팬츠_0008.jpg,세로 스트라이프 데님 벌룬 팬츠,"세로 스트라이프 패턴이 들어간 데님 벌룬 팬츠입니다. 넉넉한 핏과 독특한 패턴이 유니크하며, 캐주얼하면서도 스타일리시한 코디에 좋습니다.",패턴 데님,다크 블루 스트라이프,"M, L",110000,사계절
데님팬츠_0009.jpg,와이드핏 블랙 데님 팬츠,"깔끔한 디자인의 와이드핏 블랙 데님 팬츠입니다. 자연스러운 워싱이 은은하게 들어가 있으며, 다양한 상의와 매치하여 시크하거나 캐주얼하게 연출하기 좋습니다.",모던 블랙,블랙,"S, M, L",72000,사계절
데님팬츠_0010.jpg,오버핏 와이드 데님 팬츠,"넉넉한 오버핏의 와이드 데님 팬츠입니다. 밝은 인디고 컬러와 자연스러운 워싱이 시원한 느낌을 주며, 편안하면서도 스타일리시한 데일리룩에 활용하기 좋습니다.",루즈핏 데님,라이트 인디고,"M, L",88000,사계절
데님팬츠_0011.jpg,빈티지 와이드핏 데님 팬츠,"자연스러운 워싱 디테일이 돋보이는 빈티지 와이드핏 데님 팬츠입니다. 넉넉한 핏으로 편안하며, 부츠나 스니커즈와 매치하여 스타일리시한 룩을 연출하기 좋습니다.",레트로 진,빈티지 블루,"M, L",85000,사계절
데님팬츠_0012.jpg,지퍼 디테일 와이드 카고 팬츠,"지퍼와 스냅 버튼 디테일이 돋보이는 와이드 카고 팬츠입니다. 넉넉한 핏으로 편안하며, 스트릿 무드를 연출하기 좋습니다.",어반 카고,블랙,"S, M, L",98000,사계절
데님팬츠_0013.jpg,부츠컷 데님 팬츠,"허벅지부터 자연스럽게 퍼지는 부츠컷 라인의 데님 팬츠입니다. 복고적인 무드를 연출하며, 스니커즈나 부츠와 매치하여 다리가 길어 보이는 효과를 줍니다.",레트로 부츠컷,미디엄 블루,"S, M, L",79000,사계절
데님팬츠_0014.jpg,와이드핏 블랙 데님 팬츠 (무지),"군더더기 없이 깔끔한 디자인의 와이드핏 블랙 데님 팬츠입니다. 넉넉한 핏으로 편안하며, 어떤 상의와도 잘 어울려 데일리룩에 활용하기 좋은 기본 아이템입니다.",모던 블랙,블랙,"M, L",72000,사계절
데님팬츠_0015.jpg,화이트 와이드 데님 팬츠,"화사한 화이트 컬러의 와이드 데님 팬츠입니다. 넉넉한 핏과 깔끔한 디자인으로 여름철 시원하게 입기 좋으며, 다양한 컬러의 상의와 매치하기 좋습니다.",클린 화이트,화이트,"S, M, L",88000,"봄, 여름"
데님팬츠_0016.jpg,다크 워싱 스트레이트 데님 팬츠,"다크한 워싱이 멋스러운 스트레이트핏 데님 팬츠입니다. 밑단을 롤업하여 캐주얼하게 연출하거나, 그대로 내려 입어 깔끔한 룩을 완성할 수 있습니다.",빈티지 워싱,블랙,"M, L",95000,사계절
데님팬츠_0017.jpg,와이드핏 흑청 데님 팬츠 (워싱),자연스러운 워싱이 멋스러운 와이드핏 흑청 데님 팬츠입니다. 넉넉한 실루엣과 트렌디한 디자인으로 스트릿 무드를 연출하기 좋습니다.,어반 스트릿,흑청 워싱,"S, M, L",89000,사계절
데님팬츠_0018.jpg,벌룬핏 다크 인디고 데님 팬츠,"넉넉한 벌룬핏의 다크 인디고 데님 팬츠입니다. 밑단으로 갈수록 좁아지는 디자인으로 유니크하며, 캐주얼하면서도 스타일리시한 코디에 좋습니다.",레트로 벌룬,다크 인디고,"M, L",110000,사계절
데님팬츠_0019.jpg,베이직 와이드핏 블랙 데님 팬츠,"깔끔한 디자인의 와이드핏 블랙 데님 팬츠입니다. 넉넉한 핏으로 편안하며, 벨트와 함께 매치하여 세련된 데일리룩을 연출하기 좋습니다.",심플 블랙,블랙,"M, L",78000,사계절
데님팬츠_0020.jpg,빈티지 부츠컷 데님 팬츠,"빈티지한 워싱이 매력적인 부츠컷 데님 팬츠입니다. 하이웨이스트 디자인으로 다리가 길어 보이며, 캐주얼하면서도 트렌디한 룩을 연출하기 좋습니다.",레트로 진,미디엄 블루,"S, M, L",82000,사계절
데님팬츠_0021.jpg,빈티지 워싱 와이드핏 데님 팬츠,"자연스러운 워싱과 여유로운 와이드핏이 돋보이는 데님 팬츠입니다. 빈티지한 무드로 다양한 캐주얼룩에 잘 어울리며, 편안한 착용감을 제공합니다.",레트로 진,빈티지 블랙,"M, L",88000,사계절
데님팬츠_0022.jpg,미디엄 워싱 스트레이트 데님 팬츠,"적당한 워싱이 들어간 스트레이트핏 데님 팬츠입니다. 깔끔하게 떨어지는 라인으로 어떤 상의와도 매치하기 좋으며, 데일리룩으로 활용도가 높습니다.",베이직 데님,미디엄 블루,"S, M, L",75000,사계절
데님팬츠_0023.jpg,그래픽 다크 인디고 데님 팬츠,"사이드에 유니크한 그래픽 자수가 포인트인 다크 인디고 데님 팬츠입니다. 넉넉한 핏으로 편안하며, 개성 있는 스트릿 무드를 연출하기 좋습니다.",아더월드,다크 인디고,"S, M, L",95000,사계절
데님팬츠_0024.jpg,빈티지 라이트 워싱 와이드 데님 팬츠,"밝은 워싱이 돋보이는 빈티지 와이드 데님 팬츠입니다. 넉넉한 핏과 벨트 디테일이 캐주얼한 무드를 더해주며, 여름철 시원하게 입기 좋습니다.",썬셋 워싱,라이트 블루,"S, M, L",82000,"봄, 여름"
데님팬츠_0025.jpg,논 워싱 다크 인디고 벌룬 데님,워싱이 없는 깔끔한 다크 인디고 컬러의 벌룬핏 데님 팬츠입니다. 독특한 실루엣과 미니멀한 디자인으로 다양한 스타일을 연출하기 좋습니다.,딥 인디고,다크 인디고,"M, L",110000,사계절
데님팬츠_0026.jpg,스트레이트핏 워싱 블랙 데님 팬츠,"자연스러운 워싱이 들어간 스트레이트핏 블랙 데님 팬츠입니다. 깔끔하게 떨어지는 라인으로 데일리룩에 활용하기 좋으며, 다양한 스타일을 연출할 수 있습니다.",시크 블랙,블랙,"S, M, L",79000,사계절
데님팬츠_0027.jpg,로고 자수 벌룬핏 데님 팬츠,"백 포켓에 로고 자수가 포인트인 벌룬핏 데님 팬츠입니다. 넉넉한 핏과 유니크한 디자인으로 스트릿 무드를 연출하며, 캐주얼한 코디에 좋습니다.",딥블루,다크 인디고,"S, M, L",98000,사계절
데님팬츠_0028.jpg,생지 스트레이트핏 데님 팬츠,"워싱이 없는 깔끔한 생지 데님 팬츠입니다. 시간이 지날수록 자연스러운 워싱이 생겨 더욱 멋스러우며, 롤업하여 입거나 깔끔하게 연출하기 좋습니다.",오리지널 생지,다크 인디고,"M, L",129000,사계절
