image_filename,product_name,description,brand,color,size,price,season
데님팬츠_0029.jpg,하이웨이스트 부츠컷 데님 팬츠,"다리가 길어 보이는 하이웨이스트 부츠컷 데님 팬츠입니다. 깔끔한 워싱과 슬림한 라인이 여성스러운 실루엣을 연출하며, 다양한 슈즈와 매치하기 좋습니다.",슬림 부츠컷,미디엄 블루,"S, M",72000,사계절
데님팬츠_0030.jpg,연청 와이드핏 데님 팬츠,"시원한 연청 컬러의 와이드핏 데님 팬츠입니다. 넉넉한 핏으로 편안하며, 벨트와 함께 매치하여 캐주얼하면서도 스타일리시한 데일리룩을 완성하기 좋습니다.",아이스 블루,라이트 블루,"M, L",85000,"봄, 여름"
데님팬츠_0031.jpg,핀턱 워싱 스트레이트 데님,"앞면에 핀턱 주름 디테일이 들어간 워싱 스트레이트 데님입니다. 깔끔하게 떨어지는 라인과 빈티지한 워싱이 멋스러우며, 단정하면서도 캐주얼한 룩에 좋습니다.",모던 옴므,차콜 그레이,"M, L",89000,사계절
데님팬츠_0032.jpg,오버핏 벌룬 데님 팬츠,"극강의 오버핏으로 유니크한 실루엣을 연출하는 벌룬 데님 팬츠입니다. 허리는 밴딩으로 편안하며, 다크 워싱이 스트릿 무드를 강조합니다.",오버핏 클럽,블랙 워싱,"S, M, L",115000,사계절
데님팬츠_0033.jpg,와이드핏 논 워싱 생지 데님,"워싱이 없는 깔끔한 와이드핏 생지 데님 팬츠입니다. 스티치 라인이 포인트이며, 시간이 지날수록 자연스러운 워싱이 생겨 더욱 멋스러워집니다.",미니멀 데님,다크 인디고,"S, M, L",95000,사계절
데님팬츠_0034.jpg,핀턱 워싱 와이드핏 데님 팬츠,"앞면에 핀턱 주름 디테일이 들어간 워싱 와이드핏 데님입니다. 넉넉한 핏과 차콜 그레이 워싱이 세련된 느낌을 주며, 편안한 데일리룩에 좋습니다.",어반 데님,차콜 그레이,"M, L",85000,사계절
데님팬츠_0035.jpg,백 로고 루즈핏 데님 팬츠,"백 포켓에 빅 로고 프린팅이 포인트인 루즈핏 데님 팬츠입니다. 밝은 연청 컬러와 넉넉한 핏이 캐주얼하고 자유로운 느낌을 주며, 스트릿룩에 활용하기 좋습니다.",틴에이지 무드,라이트 블루,"S, M, L",92000,사계절
데님팬츠_0036.jpg,투톤 워싱 와이드 데님 팬츠,"투톤 워싱이 돋보이는 와이드 데님 팬츠입니다. 넉넉한 핏과 워싱 디테일이 트렌디하며, 다양한 상의와 매치하여 개성 있는 데일리룩을 연출하기 좋습니다.",레트로 워싱,블랙/블루,"M, L",99000,사계절
데님팬츠_0037.jpg,슈퍼 와이드 벌룬 데님 팬츠,매우 넉넉한 슈퍼 와이드핏으로 극강의 스트릿 무드를 연출하는 벌룬 데님 팬츠입니다. 빈티지 워싱과 밑단 주름 디테일이 유니크합니다.,익스트림 와이드,빈티지 블루,"S, M, L",108000,사계절
데님팬츠_0038.jpg,논 워싱 와이드 스트레이트 데님,"워싱이 없는 깔끔한 와이드 스트레이트 데님 팬츠입니다. 탄탄한 데님 소재와 미니멀한 디자인으로 다양한 스타일에 활용하기 좋으며, 클래식한 무드를 연출합니다.",스탠다드 데님,다크 인디고,"S, M, L",98000,사계절
데님팬츠_0039.jpg,하이웨이스트 부츠컷 데님 팬츠,슬림한 허리 라인과 하이웨이스트 디자인으로 다리가 길어 보이는 부츠컷 데님 팬츠입니다. 자연스러운 워싱과 깔끔한 라인이 여성스러운 룩에 좋습니다.,롱 레그 진,미디엄 블루,"S, M, L",75000,사계절
데님팬츠_0040.jpg,라이트 워싱 와이드 벌룬 데님,밝은 연청 워싱과 넉넉한 벌룬핏이 시원하고 캐주얼한 느낌을 주는 데님 팬츠입니다. 밑단으로 갈수록 좁아지는 유니크한 실루엣으로 스트릿룩에 좋습니다.,아이스 벌룬,라이트 블루,"M, L",92000,"봄, 여름"
데님팬츠_0041.jpg,와이드 루즈핏 데님 팬츠,넉넉한 와이드 루즈핏 데님 팬츠입니다. 자연스러운 워싱과 여유로운 실루엣이 편안하면서도 스타일리시한 룩을 연출합니다.,시크 캐주얼,미디엄 블루,"S, M, L",88000,사계절
데님팬츠_0042.jpg,세미 와이드핏 데님 팬츠,"적당히 여유로운 세미 와이드핏 데님 팬츠입니다. 깔끔한 워싱과 디자인으로 어떤 상의와도 잘 어울리며, 데일리룩으로 활용하기 좋습니다.",베이직 데님,라이트 블루,"S, M, L",75000,사계절
데님팬츠_0043.jpg,빈티지 워싱 와이드 데님 팬츠,"짙은 워싱이 멋스러운 빈티지 와이드 데님 팬츠입니다. 넉넉한 핏과 빈티지한 색감이 레트로 무드를 연출하며, 캐주얼한 코디에 좋습니다.",레트로 진,다크 블루,"M, L",89000,사계절
데님팬츠_0044.jpg,세로 스트라이프 와이드 카고 데님,"세로 스트라이프 패턴이 들어간 와이드 카고 데님 팬츠입니다. 넉넉한 핏과 사이드 포켓 디테일이 유니크하며, 스트릿 무드를 연출합니다.",유틸리티 카고,블랙 스트라이프,"S, M, L",98000,사계절
데님팬츠_0045.jpg,벌룬핏 워싱 데님 팬츠 (브라운),독특한 절개선과 넉넉한 벌룬핏이 돋보이는 워싱 데님 팬츠입니다. 브라운 컬러 워싱이 빈티지하고 트렌디한 무드를 연출합니다.,어반 벌룬,브라운 워싱,"S, M, L",105000,사계절
데님팬츠_0046.jpg,논 워싱 스트레이트 데님 팬츠,"워싱이 없는 깔끔한 스트레이트핏 데님 팬츠입니다. 군더더기 없는 디자인과 탄탄한 데님 소재로 데일리룩에 활용하기 좋으며, 다양한 상의와 매치하기 좋습니다.",에센셜 데님,다크 인디고,"M, L",82000,사계절
데님팬츠_0047.jpg,백 레더 패치 벌룬 데님 팬츠,"백 포켓에 가죽 패치 디테일이 포인트인 벌룬 데님 팬츠입니다. 넉넉한 핏과 유니크한 디테일이 스트릿 무드를 강조하며, 개성 있는 코디에 좋습니다.",엣지 벌룬,다크 인디고,"S, M, L",118000,사계절
데님팬츠_0048.jpg,핀턱 와이드 워싱 데님 팬츠,"앞면에 핀턱 주름 디테일이 들어간 와이드 워싱 데님 팬츠입니다. 넉넉한 핏과 자연스러운 워싱이 편안하면서도 세련된 느낌을 주며, 데일리룩에 활용하기 좋습니다.",모던 핀턱,차콜 그레이,"M, L",92000,사계절
데님팬츠_0049.jpg,패치워크 와이드 생지 데님,"다양한 패치워크 디테일이 돋보이는 와이드 생지 데님 팬츠입니다. 넉넉한 핏과 유니크한 디자인으로 스트릿 무드를 연출하기 좋으며, 개성 있는 코디에 좋습니다.",유니크 데님,다크 인디고,"S, M, L",105000,사계절
데님팬츠_0050.jpg,핀턱 루즈핏 연청 데님 팬츠,"앞면에 핀턱 주름 디테일이 들어간 루즈핏 연청 데님 팬츠입니다. 넉넉한 핏과 시원한 연청 컬러가 캐주얼한 느낌을 주며, 편안한 데일리룩에 좋습니다.",아이스 핀턱,라이트 블루,"M, L",85000,"봄, 여름"
데님팬츠_0051.jpg,워싱 카펜터 와이드 데님 팬츠,"워싱 디테일이 돋보이는 카펜터 디자인의 와이드 데님 팬츠입니다. 넉넉한 핏과 사이드 포켓이 워크웨어 무드를 연출하며, 캐주얼한 데일리룩에 좋습니다.",빈티지 워크,차콜 그레이,"M, L",98000,사계절
데님팬츠_0052.jpg,오버핏 벌룬 워싱 데님 팬츠,"허리 밴딩과 넉넉한 오버핏이 특징인 벌룬 워싱 데님 팬츠입니다. 그라데이션 워싱이 유니크하며, 스트릿 무드를 연출하기 좋습니다.",그라데이션,흑청 그라데이션,"S, M, L",110000,사계절
데님팬츠_0053.jpg,라이트 워싱 와이드핏 데님 팬츠,"밝은 워싱이 시원한 느낌을 주는 와이드핏 데님 팬츠입니다. 넉넉한 핏과 깔끔한 디자인으로 다양한 상의와 매치하기 좋으며, 편안한 착용감을 제공합니다.",아이스 블루,라이트 블루,"S, M, L",79000,"봄, 여름"
데님팬츠_0054.jpg,핀턱 와이드 생지 데님 팬츠,앞면에 핀턱 주름 디테일이 들어간 와이드 생지 데님 팬츠입니다. 깔끔한 다크 인디고 컬러와 넉넉한 핏이 모던하면서도 캐주얼한 느낌을 줍니다.,모던 핀턱,다크 인디고,"M, L",92000,사계절
데님팬츠_0055.jpg,워싱 스트레이트핏 블랙 데님 팬츠,자연스러운 워싱이 들어간 스트레이트핏 블랙 데님 팬츠입니다. 깔끔하게 떨어지는 라인과 무난한 디자인으로 데일리룩에 활용하기 좋습니다.,베이직 블랙,블랙,"S, M, L",78000,사계절
데님팬츠_0056.jpg,레터링 포인트 워싱 와이드 데님,"사이드에 레터링 자수 디테일이 포인트인 워싱 와이드 데님 팬츠입니다. 넉넉한 핏과 워싱이 트렌디하며, 개성 있는 스트릿룩을 연출하기 좋습니다.",폰트 데님,차콜 그레이,"S, M, L",105000,사계절
데님팬츠_0057.jpg,빈티지 워싱 스트레이트 데님 팬츠,"전체적으로 빈티지한 워싱이 들어간 스트레이트핏 데님 팬츠입니다. 밑단을 롤업하여 입거나 자연스럽게 연출하기 좋으며, 클래식한 무드를 줍니다.",레트로 워싱,미디엄 블루,"M, L",95000,사계절
데님팬츠_0058.jpg,핀턱 와이드 논 워싱 생지 데님,앞면에 핀턱 주름 디테일이 들어간 와이드 논 워싱 생지 데님 팬츠입니다. 깔끔한 디자인과 탄탄한 데님 소재로 포멀하거나 캐주얼하게 연출하기 좋습니다.,미니멀 데님,다크 인디고,"S, M, L",115000,사계절
데님팬츠_0059.jpg,블랙 와이드핏 데님 팬츠,"깔끔한 블랙 컬러의 와이드핏 데님 팬츠입니다. 넉넉한 핏으로 편안하며, 어떤 상의와도 매치하기 좋아 데일리룩으로 활용도가 높습니다.",시크 블랙,블랙,"M, L",75000,사계절
데님팬츠_0060.jpg,오버핏 벌룬 코튼 팬츠,"넉넉한 오버핏의 벌룬 코튼 팬츠입니다. 허리 밴딩과 밑단 스트링으로 편안하며, 브라운, 차콜, 블랙 세 가지 컬러로 구성되어 다양한 스타일링이 가능합니다.",벌룬 코튼,"브라운, 차콜, 블랙","S, M, L",89000,사계절
베스트_0001.jpg,브이넥 패턴 니트 베스트,"전면에 유니크한 그래픽 패턴이 들어간 브이넥 니트 베스트입니다. 옅은 그레이 바탕에 블루 컬러 배색이 포인트로, 셔츠나 티셔츠 위에 레이어드하여 캐주얼하면서도 개성 있는 룩을 연출하기 좋습니다.",레트로 니트,"그레이, 블루","S, M, L",78000,"봄, 가을"
베스트_0002.jpg,케이블 니트 크롭 베스트,"클래식한 케이블 짜임의 크롭 니트 베스트입니다. 옆면 스트랩 디테일로 사이즈 조절이 가능하며, 셔츠나 티셔츠 위에 레이어드하여 여성스럽고 트렌디한 스타일을 연출할 수 있습니다.",루즈핏 니트,그레이,"S, M, L",65000,"봄, 가을"
베스트_0003.jpg,유틸리티 포켓 베스트,"여러 개의 포켓 디테일이 돋보이는 유틸리티 베스트입니다. 아웃도어 활동이나 캐주얼한 스타일에 활용하기 좋으며, 티셔츠나 셔츠 위에 레이어드하여 실용적이면서도 스타일리시한 룩을 완성할 수 있습니다.",아웃도어,카키,"M, L",89000,사계절
베스트_0004.jpg,베이직 브이넥 니트 베스트,"미니멀한 디자인의 베이직 브이넥 니트 베스트입니다. 넉넉한 핏으로 편안하게 착용할 수 있으며, 셔츠나 티셔츠 위에 레이어드하여 단정하면서도 세련된 데일리룩을 연출하기 좋습니다.",에센셜,블랙,"S, M, L",59000,사계절
베스트_0005.jpg,퀼팅 경량 베스트,"물결 퀼팅 패턴이 돋보이는 경량 베스트입니다. 가벼우면서도 따뜻하여 간절기 아우터나 이너로 활용하기 좋으며, 활동적인 스타일에 매치하기 좋습니다.",스포츠웨어,스카이 블루,"S, M, L",110000,"봄, 가을, 겨울"
베스트_0006.jpg,테크웨어 풀 집업 베스트,"블랙 컬러의 테크웨어 무드 풀 집업 베스트입니다. 지퍼와 끈 디테일이 돋보이며, 모던하고 시크한 스트릿룩을 연출하기 좋습니다.",모던 테크,블랙,"S, M, L",72000,사계절
베스트_0007.jpg,플라워 패턴 경량 베스트 (5종),"화사한 플라워 패턴이 돋보이는 경량 베스트입니다. 다양한 색상과 패턴으로 구성되어 취향에 맞게 선택할 수 있으며, 이너웨어로 따뜻하고 편안하게 착용하기 좋습니다.",데일리룩,"레드, 핑크, 퍼플, 베이지, 블루","S, M, L",35000,사계절
베스트_0008.jpg,후드 포켓 유틸리티 베스트,"후드와 여러 개의 포켓 디테일이 돋보이는 유틸리티 베스트입니다. 가벼운 소재로 제작되어 간절기에 활용하기 좋으며, 캐주얼하고 활동적인 스타일에 매치하기 좋습니다.",테크 베스트,그레이,"S, M, L",92000,"봄, 가을"
베스트_0009.jpg,루즈핏 후드 집업 베스트,"넉넉한 루즈핏의 후드 집업 베스트입니다. 깔끔한 디자인과 그레이 컬러가 데일리룩에 활용하기 좋으며, 티셔츠나 맨투맨 위에 가볍게 걸쳐 캐주얼한 룩을 연출할 수 있습니다.",루즈핏,라이트 그레이,"M, L",68000,"봄, 가을"
베스트_0010.jpg,V넥 패턴 니트 베스트,"잔잔한 패턴이 들어간 V넥 니트 베스트입니다. 차콜 그레이 컬러와 넉넉한 핏으로 편안하게 착용할 수 있으며, 셔츠나 티셔츠 위에 레이어드하여 단정하면서도 캐주얼한 룩을 연출하기 좋습니다.",체크 니트,차콜 그레이,"S, M, L",75000,"봄, 가을"
베스트_0011.jpg,로고 경량 패딩 베스트,"앞면에 브랜드 로고 디테일이 있는 경량 패딩 베스트입니다. 높은 보온성으로 간절기부터 겨울까지 활용하기 좋으며, 다양한 이너 위에 레이어드하여 캐주얼룩을 연출할 수 있습니다.",데상트,블랙,"S, M, L",159000,"가을, 겨울"
베스트_0012.jpg,플리스 집업 베스트,"부드러운 플리스 소재의 집업 베스트입니다. 가볍고 따뜻하여 간절기 아우터나 이너로 활용하기 좋으며, 아웃도어 활동이나 캐주얼한 데일리룩에 매치하기 좋습니다.",아웃도어,베이지,"M, L",69000,"봄, 가을, 겨울"
베스트_0013.jpg,베이직 플리스 집업 베스트,"미니멀한 디자인의 베이직 플리스 집업 베스트입니다. 가볍고 따뜻하여 레이어드하기 좋으며, 활동적인 스타일이나 데일리룩에 편안하게 착용할 수 있습니다.",에센셜,블랙,"S, M, L",59000,사계절
베스트_0014.jpg,스트라이프 후드 니트 베스트,"그레이와 블랙 스트라이프 패턴이 들어간 후드 니트 베스트입니다. 지퍼 디테일과 포켓으로 캐주얼하며, 티셔츠 위에 레이어드하여 개성 있는 룩을 연출하기 좋습니다.",스트릿 니트,"그레이, 블랙","S, M, L",85000,"봄, 가을"
베스트_0015.jpg,에코 퍼 베스트,"부드러운 에코 퍼 소재로 제작된 베스트입니다. 고급스러운 블랙 컬러와 풍성한 퍼가 따뜻하고 세련된 겨울룩을 연출하며, 다양한 이너 위에 걸쳐 포인트를 줄 수 있습니다.",럭셔리 퍼,블랙,"S, M, L",149000,겨울
베스트_0016.jpg,로고 브이넥 니트 베스트,"전면에 브랜드 로고 자수 디테일이 들어간 브이넥 니트 베스트입니다. 깔끔한 디자인과 네이비 컬러가 단정하며, 셔츠나 티셔츠 위에 레이어드하여 프레피룩이나 캐주얼룩을 연출하기 좋습니다.",내셔널지오그래픽,네이비,"M, L",79000,사계절
베스트_0017.jpg,케이블 짜임 V넥 니트 베스트,"클래식한 케이블 짜임의 V넥 니트 베스트입니다. 왼쪽 가슴에 작은 로고 자수가 포인트이며, 셔츠나 블라우스 위에 레이어드하여 단정하고 세련된 룩을 연출하기 좋습니다.",프리미엄 니트,블랙,"S, M, L",68000,"봄, 가을, 겨울"
베스트_0018.jpg,리버시블 경량 플리스 베스트,"앞면은 퀼팅 경량 소재, 뒷면은 플리스 소재로 양면 활용이 가능한 리버시블 베스트입니다. 가볍고 따뜻하여 실용적이며, 다양한 스타일에 매치하기 좋습니다.",투웨이 베스트,"라이트 그레이, 차콜","M, L",105000,"봄, 가을, 겨울"
베스트_0019.jpg,코르셋 디자인 니트 베스트,"셔츠 위에 코르셋처럼 레이어드하는 독특한 디자인의 니트 베스트입니다. 앞면 버튼 디테일이 포인트이며, 개성 있고 트렌디한 스타일을 연출하기 좋습니다.",유니크,블랙,"S, M, L",75000,사계절
베스트_0020.jpg,레더 무스탕 베스트,"시크한 레더 소재와 부드러운 안감 무스탕 디테일이 돋보이는 베스트입니다. 지퍼 여밈으로 간편하며, 겨울철 따뜻하면서도 스타일리시한 룩을 연출하기 좋습니다.",럭셔리 무스탕,블랙,"S, M, L",189000,겨울
베스트_0021.jpg,여성 경량 패딩 베스트 (블랙),"가볍고 따뜻한 여성 경량 패딩 베스트입니다. 깔끔한 디자인과 블랙 컬러가 다양한 이너와 매치하기 좋으며, 간절기부터 겨울까지 활용하기 좋은 아이템입니다.",디스커버리,블랙,"S, M, L",149000,"가을, 겨울"
베스트_0022.jpg,여성 경량 패딩 베스트 (아이보리),"가볍고 따뜻한 여성 경량 패딩 베스트입니다. 화사한 아이보리 컬러와 깔끔한 디자인이 다양한 이너와 매치하기 좋으며, 간절기부터 겨울까지 활용하기 좋은 아이템입니다.",디스커버리,아이보리,"S, M, L",149000,"가을, 겨울"
베스트_0023.jpg,퍼 카라 롱 코트,"퍼 카라 디테일이 돋보이는 롱 코트입니다. 브라운 컬러와 고급스러운 디자인이 세련된 겨울룩을 연출하며, 드레스업하거나 캐주얼하게 매치하기 좋습니다.",럭셔리 무스탕,브라운,"S, M, L",259000,겨울
베스트_0024.jpg,체리 자수 케이블 니트 베스트,"앞면에 체리 자수 디테일이 포인트인 케이블 니트 베스트입니다. 크롭 기장과 블랙 컬러가 귀여우면서도 시크한 느낌을 주며, 셔츠나 블라우스 위에 레이어드하여 캐주얼룩을 연출하기 좋습니다.",키르시,블랙,"S, M, L",68000,"봄, 가을"
베스트_0025.jpg,로고 자수 니트 베스트,"앞면에 작은 로고 자수 디테일이 있는 니트 베스트입니다. 셔츠와 레이어드하여 단정하면서도 캐주얼한 룩을 연출하기 좋으며, 깔끔한 디자인으로 데일리룩에 활용도가 높습니다.",모던 룩,그레이,"S, M, L",62000,사계절
베스트_0026.jpg,여성 경량 패딩 베스트 (블랙),"가볍고 따뜻한 여성 경량 패딩 베스트입니다. 깔끔한 디자인과 블랙 컬러가 다양한 이너와 매치하기 좋으며, 활동적인 스타일에 편안하게 착용할 수 있습니다.",언더아머,블랙,"S, M, L",129000,"가을, 겨울"
베스트_0027.jpg,V넥 케이블 니트 베스트,"클래식한 케이블 짜임의 V넥 니트 베스트입니다. 네이비 컬러와 배색 라인 디테일이 단정하면서도 프레피한 느낌을 주며, 셔츠나 블라우스 위에 레이어드하여 활용하기 좋습니다.",프레피룩,네이비,"M, L",75000,사계절
베스트_0028.jpg,플리스 집업 베스트 (블루),"선명한 블루 컬러의 플리스 집업 베스트입니다. 가볍고 따뜻하여 간절기 아우터나 이너로 활용하기 좋으며, 아웃도어 활동이나 캐주얼한 데일리룩에 포인트를 줄 수 있습니다.",아페쎄,블루,"S, M, L",119000,"봄, 가을, 겨울"
베스트_0029.jpg,트위드 V넥 니트 베스트,"트위드 질감이 느껴지는 V넥 니트 베스트입니다. 셔츠나 블라우스 위에 레이어드하여 포멀하면서도 세련된 룩을 연출하기 좋으며, 차분한 컬러가 다양한 하의와 잘 어울립니다.",클래식 트위드,차콜 그레이,"S, M, L",78000,"봄, 가을"
베스트_0030.jpg,로고 패치 플리스 베스트,"전면에 다양한 로고 패치 디테일이 있는 플리스 베스트입니다. 따뜻하고 부드러운 소재로 제작되었으며, 캐주얼하면서도 활동적인 스타일에 포인트를 줄 수 있습니다.",데상트,블랙,"S, M, L",169000,"가을, 겨울"
베스트_0031.jpg,케이블 V넥 니트 베스트 (블랙),"클래식한 케이블 짜임의 V넥 니트 베스트입니다. 가슴 부분의 작은 로고 자수가 포인트이며, 셔츠나 티셔츠 위에 레이어드하여 캐주얼하면서도 단정한 룩을 연출하기 좋습니다.",아디다스 오리지널스,블랙,"S, M, L",89000,사계절
베스트_0032.jpg,아가일 패턴 라운드넥 니트 베스트,핑크와 그레이 컬러의 아가일 패턴이 돋보이는 라운드넥 니트 베스트입니다. 셔츠나 티셔츠 위에 레이어드하여 프레피하면서도 여성스러운 룩을 연출하기 좋습니다.,레트로 니트,"핑크, 그레이","S, M, L",65000,"봄, 가을"
베스트_0033.jpg,로고 자수 라운드넥 니트 베스트,"앞면에 작은 로고 자수 디테일이 있는 라운드넥 니트 베스트입니다. 넉넉한 핏과 블랙 컬러가 다양한 상의와 매치하기 좋으며, 캐주얼한 데일리룩에 활용하기 좋습니다.",에센셜,블랙,"S, M, L",59000,사계절
베스트_0034.jpg,버튼 여밈 V넥 베스트,"버튼 여밈 디테일의 V넥 베스트입니다. 깔끔한 블랙 컬러와 슬림한 핏이 시크하며, 블라우스나 셔츠 위에 레이어드하여 포멀하면서도 세련된 룩을 연출하기 좋습니다.",모던 시크,블랙,"S, M",78000,사계절
베스트_0035.jpg,경량 유틸리티 베스트,"가볍고 실용적인 디자인의 경량 유틸리티 베스트입니다. 여러 개의 포켓과 지퍼 디테일이 아웃도어 활동이나 캐주얼한 스타일에 활용하기 좋으며, 편안한 착용감을 제공합니다.",스노우피크,블랙,"M, L",139000,"봄, 가을"
베스트_0036.jpg,아가일 패턴 V넥 니트 베스트,"네이비, 그린, 화이트 컬러의 아가일 패턴이 돋보이는 V넥 니트 베스트입니다. 셔츠나 블라우스 위에 레이어드하여 프레피하면서도 클래식한 룩을 연출하기 좋습니다.",셀리트,"네이비, 그린, 화이트","S, M, L",72000,"봄, 가을"
베스트_0037.jpg,플리스 배색 코듀로이 베스트,"코듀로이 소재와 플리스 안감이 돋보이는 배색 베스트입니다. 따뜻하고 부드러운 소재로 간절기부터 겨울까지 활용하기 좋으며, 캐주얼하면서도 트렌디한 룩을 연출할 수 있습니다.",포그,"네이비, 브라운","M, L",110000,"가을, 겨울"
베스트_0038.jpg,포켓 로고 플리스 베스트,"앞면에 포켓과 로고 디테일이 있는 플리스 베스트입니다. 가볍고 따뜻하여 간절기 아우터나 이너로 활용하기 좋으며, 아웃도어 활동이나 캐주얼한 데일리룩에 매치하기 좋습니다.",비컴,블랙,"M, L",68000,"봄, 가을, 겨울"
베스트_0039.jpg,양면 플리스 베스트 (브라운),"부드러운 플리스 소재의 양면 베스트입니다. 브라운 컬러와 베이지 컬러가 배색되어 다양한 스타일링이 가능하며, 넉넉한 핏으로 편안하게 착용할 수 있습니다.",레트로 플리스,브라운,"M, L",85000,"가을, 겨울"
베스트_0040.jpg,3D 플라워 니트 베스트,"입체적인 3D 플라워 디테일이 돋보이는 니트 베스트입니다. 화이트 컬러와 유니크한 디자인이 여성스럽고 사랑스러운 룩을 연출하며, 블라우스나 셔츠 위에 레이어드하여 포인트를 줄 수 있습니다.",블룸 니트,화이트,"S, M, L",95000,"봄, 가을"
셔츠_블라우스_0001.jpg,코듀로이 포켓 셔츠,"베이지 컬러의 코듀로이 소재 셔츠입니다. 앞면 포켓에 로고 자수가 포인트이며, 단독으로 입거나 아우터처럼 걸쳐 캐주얼한 룩을 연출하기 좋습니다.",새터,베이지,"M, L",95000,"가을, 겨울"
셔츠_블라우스_0002.jpg,베이직 포켓 옥스포드 셔츠,"깔끔한 디자인의 화이트 옥스포드 셔츠입니다. 앞면 포켓 디테일과 레귤러 핏으로 데일리룩에 활용하기 좋으며, 단정하고 캐주얼한 느낌을 줍니다.",에센셜,화이트,"M, L",65000,사계절
셔츠_블라우스_0003.jpg,오버핏 화이트 셔츠,"넉넉한 오버핏의 화이트 셔츠입니다. 단독으로 입거나 티셔츠 위에 아우터처럼 걸쳐 다양한 스타일을 연출하기 좋으며, 미니멀하면서도 캐주얼한 느낌을 줍니다.",루즈핏,화이트,"M, L",72000,사계절
셔츠_블라우스_0004.jpg,오버핏 코튼 셔츠 (브라운),"브라운 컬러의 넉넉한 오버핏 코튼 셔츠입니다. 빈티지한 워싱 디테일이 멋스러우며, 단독으로 입거나 아우터처럼 걸쳐 캐주얼한 데일리룩을 연출하기 좋습니다.",빈티지 워싱,브라운,"M, L",88000,사계절
셔츠_블라우스_0005.jpg,베이직 포켓 코튼 셔츠 (5컬러),"깔끔한 디자인의 베이직 코튼 셔츠입니다. 화이트, 스카이블루, 블랙, 베이지, 네이비, 그레이 등 다양한 컬러로 구성되어 있으며, 단독으로 입거나 레이어드하여 활용하기 좋습니다.",모던 클래식,"화이트, 스카이블루, 블랙, 베이지, 네이비, 그레이","S, M, L",59000,사계절
셔츠_블라우스_0006.jpg,스웨이드 터치 셔츠,"부드러운 스웨이드 터치 소재의 셔츠입니다. 고급스러운 브라운 컬러와 미니멀한 디자인이 세련된 룩을 연출하며, 단독으로 입거나 니트웨어와 레이어드하여 활용하기 좋습니다.",소프트 터치,브라운,"M, L",98000,"가을, 겨울"
셔츠_블라우스_0007.jpg,블랙 웨스턴 데님 셔츠,"블랙 컬러의 웨스턴 스타일 데님 셔츠입니다. 독특한 포켓 디테일과 스냅 버튼이 포인트이며, 단독으로 입거나 아우터처럼 걸쳐 빈티지하고 시크한 룩을 연출하기 좋습니다.",빈티지 웨스턴,블랙,"S, M, L",115000,사계절
셔츠_블라우스_0008.jpg,코듀로이 웨스턴 셔츠 (오렌지 브라운),"오렌지 브라운 컬러의 코듀로이 웨스턴 셔츠입니다. 독특한 포켓 디테일과 스냅 버튼이 포인트이며, 단독으로 입거나 아우터처럼 걸쳐 레트로하고 캐주얼한 룩을 연출하기 좋습니다.",골드스미스,오렌지 브라운,"M, L",105000,"가을, 겨울"
